month,year,day,date_description,name,city,country,kind,latitude,longitude,event_date
12,2015,6,December 2015,Standard Chartered Marathon Singapore,Singapore,Singapore,M/H/R,1.280094,103.850949
12,2015,6,December 2015,Angkor Wat Int'l Half Marathon,Siem Reap,Cambodia,H,13.367096,103.844813
12,2015,6,December 2015,Maraton Cabberty Malaga,Malaga,Spain,M,36.721261,-4.421265
12,2015,6,December 2015,Macao Galaxy Entertainment International Marathon,Macao,Macao,M/H,22.198745,113.543873
12,2015,6,December 2015,San Jose Costa Rica International Marathon & Half,San Jose,Costa Rica,M,9.928069,-84.090724
12,2015,6,December 2015,Discoveries Half Marathon,Lisbon,Portugal,M,38.722252,-9.139336
12,2015,6,December 2015,Milo Marathon Manila Finals Race & 3k & 5k & 10k & 21k,Manila,Philippines,M/H/R,14.599512,120.984219
12,2015,6,December 2015,68th Fukuoka International Open Marathon Championship,Fukuoka,Japan,M,33.590354,130.401715
12,2015,6,December 2015,Run Barbados Marathon Weekend,St Lawrence Gap,Barbados,M/H/R,13.066043,-59.566029
12,2015,6,December 2015,Pune International Marathon,Kolkata,India,M,22.572646,88.363894
12,2015,13,December 2015,Sfax Marathon International Olive Trees,Sfax,Tunisia,M/H,34.747846,10.766163
12,2015,13,December 2015,Nara Marathon,Nara,Japan,M/R,34.685086,135.805000
12,2015,13,December 2015,Maraton Powerade Monterrey,Monterrey,Mexico,M,25.686614,-100.316112
12,2015,13,December 2015,St. Croix International Marathon,St Croix,US Virgin Islands,M,17.728923,-64.750027
12,2015,20,December 2015,Taipei Marathon,Taipei,Taiwai,M/H/R,25.032969,121.565417
12,2015,20,December 2015,Tata Steel Kolkata 25km,Kalkuta,India,R,22.572646,88.363894
12,2015,26,December 2015,El Corte Ingles Sao Silvestre de Lisboa,Lisbon,Portugal,R,38.722252,-9.139336
12,2015,31,December 2015,Sao Silvestre de Luanda 10k,Luanda,Angola,R,-8.839987,13.289436
11,2015,29,November 2015,100km of the Namib Desert,Windhoek,Namibia,U,-22.560880,17.065754
1,2016,1,January 2016,Neujahrsmarathon Zurich,Zurich,Switzerland,M/H/R,47.376886,8.541694
1,2016,7,January 2016,Siberian Ice Half Marathon,Omsk,Russia,H,54.988480,73.324236
1,2016,8,January 2016,Tiberias Sea of Galilee Marathon,Sea of Galilee,Israel,M,32.824432,35.587997
1,2016,11,January 2016,Cebu Marathon,Cebu,Philippines,M/H/R,10.315699,123.885436
1,2016,15,January 2016,Egyptian Marathon,Cairo,Egypt,M,30.044419,31.235711
1,2016,17,January 2016,Maui Ocean Front Marathon & Half,Maui,USA,M,20.798362,-156.331925
1,2016,17,January 2016,Chevron Houston Marathon and Aramco Houston Half Marathon,Houston TX,USA,M/H,29.760426,-95.369802
1,2016,17,January 2016,Standard Chartered Mumbai Marathon,Mumbai,India,M/H,19.075983,72.877655
1,2016,17,January 2016,Marathon Bahamas & Half & Relay,Nassau,Bahamas,M/H/R,25.047983,-77.355413
1,2016,17,January 2016,Gammon China Coast Marathon & Half,Hong Kong,Hong Kong,M/H,22.396428,114.109497
1,2016,17,January 2016,Standard Chartered Hong Kong Marathon,Hong Kong,Hong Kong,M,-23.806346,-45.401653
1,2016,20,January 2016,Corrida De Sao Sebastiao,Sao Sebastiao,Brazil,R,24.846496,-107.359751
